Date,Component,Type,Event,Event ID
2025-12-03 18:01:30,sflib,STATUS,Fetched https://zeroshield-app.s3-us-west-2.amazonaws.com (336 bytes in 1.2938456535339355s),6434
2025-12-03 18:01:30,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-app.s3-us-west-2.amazonaws.com,6435
2025-12-03 18:01:30,sflib,STATUS,Fetched https://zeroshield-media.s3-us-west-2.amazonaws.com (318 bytes in 1.3086135387420654s),6436
2025-12-03 18:01:30,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-media.s3-us-west-2.amazonaws.com,6437
2025-12-03 18:01:30,sflib,STATUS,Fetched https://zeroshield-development.s3-us-west-2.amazonaws.com (312 bytes in 1.3269438743591309s),6438
2025-12-03 18:01:30,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-development.s3-us-west-2.amazonaws.com,6439
2025-12-03 18:01:31,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield.s3.ap-south-1.amazonaws.com,6440
2025-12-03 18:01:31,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldtest.s3.ap-south-1.amazonaws.com,6441
2025-12-03 18:01:31,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshielddev.s3.ap-south-1.amazonaws.com,6442
2025-12-03 18:01:31,sflib,STATUS,Fetched https://zeroshield.s3.ap-south-1.amazonaws.com (320 bytes in 0.6206352710723877s),6443
2025-12-03 18:01:31,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield.s3.ap-south-1.amazonaws.com,6444
2025-12-03 18:01:32,sflib,STATUS,Fetched https://zeroshieldtest.s3.ap-south-1.amazonaws.com (304 bytes in 0.6574225425720215s),6445
2025-12-03 18:01:32,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldtest.s3.ap-south-1.amazonaws.com,6446
2025-12-03 18:01:32,sflib,STATUS,Fetched https://zeroshielddev.s3.ap-south-1.amazonaws.com (303 bytes in 0.6693594455718994s),6447
2025-12-03 18:01:32,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshielddev.s3.ap-south-1.amazonaws.com,6448
2025-12-03 18:01:32,sfp_dnsbrute,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",6449
2025-12-03 18:01:32,sfp_dnscommonsrv,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",6450
2025-12-03 18:01:32,sfp_dnsresolve,DEBUG,"Received event, SSL_CERTIFICATE_RAW, from sfp_crt",6451
2025-12-03 18:01:32,sfp_dnsresolve,DEBUG,Found host: threatshield.zeroshield.ai,6452
2025-12-03 18:01:32,sfp_dnsresolve,DEBUG,"Skipping domain, zeroshield.ai, already processed.",6453
2025-12-03 18:01:32,sfp_dnsresolve,DEBUG,"Skipping host, threatshield.zeroshield.ai, already processed.",6454
2025-12-03 18:01:32,sfp_spider,DEBUG,"Received event, LINKED_URL_INTERNAL, from sfp_spider",6455
2025-12-03 18:01:32,sfp_spider,DEBUG,"Ignoring LINKED_URL_INTERNAL, from self.",6456
2025-12-03 18:01:32,sfp_hackertarget,DEBUG,"Received event, IP_ADDRESS, from sfp_dnsresolve",6457
2025-12-03 18:01:32,sflib,STATUS,"Fetching (GET): https://api.hackertarget.com/reverseiplookup/?q=52.98.88.72 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",6458
2025-12-03 18:01:32,sfp__stor_db,DEBUG,Storing an event: DOMAIN_WHOIS,6459
2025-12-03 18:01:32,sfp__stor_db,DEBUG,Storing an event: DOMAIN_REGISTRAR,6460
2025-12-03 18:01:32,sfp__stor_db,DEBUG,Storing an event: INTERNET_NAME,6461
2025-12-03 18:01:32,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldweb.s3.ap-south-1.amazonaws.com,6462
2025-12-03 18:01:32,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldbeta.s3.ap-south-1.amazonaws.com,6463
2025-12-03 18:01:32,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldbucket.s3.ap-south-1.amazonaws.com,6464
2025-12-03 18:01:32,sflib,STATUS,Fetched https://zeroshieldbucket.s3.ap-south-1.amazonaws.com (326 bytes in 0.5259325504302979s),6465
2025-12-03 18:01:32,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldbucket.s3.ap-south-1.amazonaws.com,6466
2025-12-03 18:01:32,sflib,STATUS,Fetched https://zeroshieldweb.s3.ap-south-1.amazonaws.com (323 bytes in 0.5309529304504395s),6467
2025-12-03 18:01:32,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldweb.s3.ap-south-1.amazonaws.com,6468
2025-12-03 18:01:32,sflib,STATUS,Fetched https://zeroshieldbeta.s3.ap-south-1.amazonaws.com (324 bytes in 0.5867984294891357s),6469
2025-12-03 18:01:32,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldbeta.s3.ap-south-1.amazonaws.com,6470
2025-12-03 18:01:33,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldspace.s3.ap-south-1.amazonaws.com,6471
2025-12-03 18:01:33,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldfiles.s3.ap-south-1.amazonaws.com,6472
2025-12-03 18:01:33,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldcontent.s3.ap-south-1.amazonaws.com,6473
2025-12-03 18:01:33,sflib,STATUS,Fetched https://api.hackertarget.com/reverseiplookup/?q=52.98.88.72 (51 bytes in 1.4134857654571533s),6474
2025-12-03 18:01:33,sfp_hackertarget,DEBUG,Found 1 on 52.98.88.72,6475
2025-12-03 18:01:33,sfp_threatcrowd,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_hackertarget",6476
2025-12-03 18:01:33,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=cpanel.melbourneluxurytaxi.com.au (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",6477
2025-12-03 18:01:33,sflib,STATUS,Fetched https://zeroshieldspace.s3.ap-south-1.amazonaws.com (325 bytes in 0.4584176540374756s),6478
2025-12-03 18:01:33,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldspace.s3.ap-south-1.amazonaws.com,6479
2025-12-03 18:01:33,sflib,STATUS,Fetched https://zeroshieldcontent.s3.ap-south-1.amazonaws.com (307 bytes in 0.5355517864227295s),6480
2025-12-03 18:01:33,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldcontent.s3.ap-south-1.amazonaws.com,6481
2025-12-03 18:01:33,sflib,STATUS,Fetched https://zeroshieldfiles.s3.ap-south-1.amazonaws.com (305 bytes in 0.5931544303894043s),6482
2025-12-03 18:01:33,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldfiles.s3.ap-south-1.amazonaws.com,6483
2025-12-03 18:01:34,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshielddata.s3.ap-south-1.amazonaws.com,6484
2025-12-03 18:01:34,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldprod.s3.ap-south-1.amazonaws.com,6485
2025-12-03 18:01:34,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldstaging.s3.ap-south-1.amazonaws.com,6486
2025-12-03 18:01:34,sflib,ERROR,"Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=cpanel.melbourneluxurytaxi.com.au: HTTPSConnectionPool(host='www.threatcrowd.org', port=443): Max retries exceeded with url: /searchApi/v2/domain/report/?domain=cpanel.melbourneluxurytaxi.com.au (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.threatcrowd.org'. (_ssl.c:1006)"")))",6487
2025-12-03 18:01:34,sfp_threatcrowd,STATUS,No ThreatCrowd info found for cpanel.melbourneluxurytaxi.com.au,6488
2025-12-03 18:01:34,sfp_whois,DEBUG,"Received event, DOMAIN_NAME_PARENT, from sfp_dnsresolve",6489
2025-12-03 18:01:34,sfp_whois,DEBUG,Sending WHOIS query for domain: trafficmanager.net,6490
2025-12-03 18:01:34,sflib,STATUS,Fetched https://zeroshielddata.s3.ap-south-1.amazonaws.com (336 bytes in 0.4937906265258789s),6491
2025-12-03 18:01:34,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshielddata.s3.ap-south-1.amazonaws.com,6492
2025-12-03 18:01:34,sflib,STATUS,Fetched https://zeroshieldprod.s3.ap-south-1.amazonaws.com (324 bytes in 0.5071892738342285s),6493
2025-12-03 18:01:34,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldprod.s3.ap-south-1.amazonaws.com,6494
2025-12-03 18:01:34,sflib,STATUS,Fetched https://zeroshieldstaging.s3.ap-south-1.amazonaws.com (327 bytes in 0.5252571105957031s),6495
2025-12-03 18:01:34,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldstaging.s3.ap-south-1.amazonaws.com,6496
2025-12-03 18:01:35,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldproduction.s3.ap-south-1.amazonaws.com,6497
2025-12-03 18:01:35,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldstage.s3.ap-south-1.amazonaws.com,6498
2025-12-03 18:01:35,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldapp.s3.ap-south-1.amazonaws.com,6499
2025-12-03 18:01:35,sfp_dnsbrute,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",6500
2025-12-03 18:01:35,sfp_dnscommonsrv,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",6501
2025-12-03 18:01:35,sfp_dnsresolve,DEBUG,"Received event, SSL_CERTIFICATE_RAW, from sfp_crt",6502
2025-12-03 18:01:35,sfp_dnsresolve,DEBUG,Found host: threatshield.zeroshield.ai,6503
2025-12-03 18:01:35,sfp_dnsresolve,DEBUG,"Skipping domain, zeroshield.ai, already processed.",6504
2025-12-03 18:01:35,sfp_dnsresolve,DEBUG,"Skipping host, threatshield.zeroshield.ai, already processed.",6505
2025-12-03 18:01:35,sfp_spider,DEBUG,"Received event, LINKED_URL_INTERNAL, from sfp_spider",6506
2025-12-03 18:01:35,sfp_spider,DEBUG,"Ignoring LINKED_URL_INTERNAL, from self.",6507
2025-12-03 18:01:35,sfp_hackertarget,DEBUG,"Received event, IP_ADDRESS, from sfp_dnsresolve",6508
2025-12-03 18:01:35,sflib,STATUS,"Fetching (GET): https://api.hackertarget.com/reverseiplookup/?q=20.190.145.139 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",6509
2025-12-03 18:01:35,sfp__stor_db,DEBUG,Storing an event: DOMAIN_WHOIS,6510
2025-12-03 18:01:35,sfp__stor_db,DEBUG,Storing an event: DOMAIN_REGISTRAR,6511
2025-12-03 18:01:35,sflib,STATUS,Fetched https://zeroshieldstage.s3.ap-south-1.amazonaws.com (325 bytes in 0.48398900032043457s),6512
2025-12-03 18:01:35,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldstage.s3.ap-south-1.amazonaws.com,6513
2025-12-03 18:01:35,sfp__stor_db,DEBUG,Storing an event: INTERNET_NAME,6514
2025-12-03 18:01:35,sflib,STATUS,Fetched https://zeroshieldproduction.s3.ap-south-1.amazonaws.com (330 bytes in 0.4906425476074219s),6515
2025-12-03 18:01:35,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldproduction.s3.ap-south-1.amazonaws.com,6516
2025-12-03 18:01:35,sflib,STATUS,Fetched https://zeroshieldapp.s3.ap-south-1.amazonaws.com (323 bytes in 0.5015597343444824s),6517
2025-12-03 18:01:35,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldapp.s3.ap-south-1.amazonaws.com,6518
2025-12-03 18:01:36,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshieldmedia.s3.ap-south-1.amazonaws.com,6519
2025-12-03 18:01:36,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshielddevelopment.s3.ap-south-1.amazonaws.com,6520
2025-12-03 18:01:36,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-test.s3.ap-south-1.amazonaws.com,6521
2025-12-03 18:01:36,sflib,STATUS,Fetched https://zeroshielddevelopment.s3.ap-south-1.amazonaws.com (311 bytes in 0.530142068862915s),6522
2025-12-03 18:01:36,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshielddevelopment.s3.ap-south-1.amazonaws.com,6523
2025-12-03 18:01:36,sflib,STATUS,Fetched https://zeroshieldmedia.s3.ap-south-1.amazonaws.com (305 bytes in 0.5362169742584229s),6524
2025-12-03 18:01:36,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldmedia.s3.ap-south-1.amazonaws.com,6525
2025-12-03 18:01:36,sflib,STATUS,Fetched https://api.hackertarget.com/reverseiplookup/?q=20.190.145.139 (51 bytes in 1.2839515209197998s),6526
2025-12-03 18:01:36,sfp_hackertarget,DEBUG,Found 1 on 20.190.145.139,6527
2025-12-03 18:01:36,sfp_threatcrowd,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_hackertarget",6528
2025-12-03 18:01:36,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=cpcalendars.melbourneluxurytaxi.com.au (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",6529
2025-12-03 18:01:36,sflib,STATUS,Fetched https://zeroshield-test.s3.ap-south-1.amazonaws.com (325 bytes in 0.5944244861602783s),6530
2025-12-03 18:01:36,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-test.s3.ap-south-1.amazonaws.com,6531
2025-12-03 18:01:37,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-dev.s3.ap-south-1.amazonaws.com,6532
2025-12-03 18:01:37,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-web.s3.ap-south-1.amazonaws.com,6533
2025-12-03 18:01:37,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-beta.s3.ap-south-1.amazonaws.com,6534
2025-12-03 18:01:37,sflib,ERROR,"Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=cpcalendars.melbourneluxurytaxi.com.au: HTTPSConnectionPool(host='www.threatcrowd.org', port=443): Max retries exceeded with url: /searchApi/v2/domain/report/?domain=cpcalendars.melbourneluxurytaxi.com.au (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.threatcrowd.org'. (_ssl.c:1006)"")))",6535
2025-12-03 18:01:37,sfp_threatcrowd,STATUS,No ThreatCrowd info found for cpcalendars.melbourneluxurytaxi.com.au,6536
2025-12-03 18:01:37,sfp_dnsbrute,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",6537
2025-12-03 18:01:37,sfp_dnscommonsrv,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",6538
2025-12-03 18:01:37,sfp_dnsresolve,DEBUG,"Received event, SSL_CERTIFICATE_RAW, from sfp_crt",6539
2025-12-03 18:01:37,sfp_dnsresolve,DEBUG,Found host: zeroshield.ai,6540
2025-12-03 18:01:37,sfp_dnsresolve,DEBUG,"Skipping domain, zeroshield.ai, already processed.",6541
2025-12-03 18:01:37,sfp_spider,DEBUG,"Received event, LINKED_URL_INTERNAL, from sfp_spider",6542
2025-12-03 18:01:37,sfp_spider,DEBUG,"Ignoring LINKED_URL_INTERNAL, from self.",6543
2025-12-03 18:01:37,sfp_hackertarget,DEBUG,"Received event, DOMAIN_NAME_PARENT, from sfp_dnsresolve",6544
2025-12-03 18:01:37,sflib,STATUS,"Fetching (GET): https://api.hackertarget.com/zonetransfer/?q=windows.net (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",6545
2025-12-03 18:01:37,sflib,STATUS,Fetched https://zeroshield-web.s3.ap-south-1.amazonaws.com (324 bytes in 0.5123252868652344s),6546
2025-12-03 18:01:37,sflib,STATUS,Fetched https://zeroshield-beta.s3.ap-south-1.amazonaws.com (325 bytes in 0.5118112564086914s),6547
2025-12-03 18:01:37,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-web.s3.ap-south-1.amazonaws.com,6548
2025-12-03 18:01:37,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-beta.s3.ap-south-1.amazonaws.com,6549
2025-12-03 18:01:37,sflib,STATUS,Fetched https://zeroshield-dev.s3.ap-south-1.amazonaws.com (304 bytes in 0.5783753395080566s),6550
2025-12-03 18:01:37,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-dev.s3.ap-south-1.amazonaws.com,6551
2025-12-03 18:01:37,sfp__stor_db,DEBUG,Storing an event: INTERNET_NAME,6552
2025-12-03 18:01:38,sfp_portscan_tcp,STATUS,TCP port 172.67.142.243:8080 found to be OPEN.,6553
2025-12-03 18:01:38,sfp_threatcrowd,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_hackertarget",6554
2025-12-03 18:01:38,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=cpcontacts.melbourneluxurytaxi.com.au (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",6555
2025-12-03 18:01:38,sfp__stor_db,DEBUG,Storing an event: TCP_PORT_OPEN,6556
2025-12-03 18:01:38,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-bucket.s3.ap-south-1.amazonaws.com,6557
2025-12-03 18:01:38,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-space.s3.ap-south-1.amazonaws.com,6558
2025-12-03 18:01:38,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-files.s3.ap-south-1.amazonaws.com,6559
2025-12-03 18:01:38,sflib,STATUS,Fetched https://zeroshield-bucket.s3.ap-south-1.amazonaws.com (307 bytes in 0.5150127410888672s),6560
2025-12-03 18:01:38,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-bucket.s3.ap-south-1.amazonaws.com,6561
2025-12-03 18:01:38,sflib,STATUS,Fetched https://zeroshield-files.s3.ap-south-1.amazonaws.com (338 bytes in 0.537365198135376s),6562
2025-12-03 18:01:38,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-files.s3.ap-south-1.amazonaws.com,6563
2025-12-03 18:01:38,sflib,STATUS,Fetched https://zeroshield-space.s3.ap-south-1.amazonaws.com (326 bytes in 0.5920109748840332s),6564
2025-12-03 18:01:38,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-space.s3.ap-south-1.amazonaws.com,6565
2025-12-03 18:01:38,sflib,ERROR,"Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=cpcontacts.melbourneluxurytaxi.com.au: HTTPSConnectionPool(host='www.threatcrowd.org', port=443): Max retries exceeded with url: /searchApi/v2/domain/report/?domain=cpcontacts.melbourneluxurytaxi.com.au (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.threatcrowd.org'. (_ssl.c:1006)"")))",6566
2025-12-03 18:01:38,sfp_threatcrowd,STATUS,No ThreatCrowd info found for cpcontacts.melbourneluxurytaxi.com.au,6567
2025-12-03 18:01:38,sfp_dnsbrute,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",6568
2025-12-03 18:01:38,sfp_dnscommonsrv,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",6569
2025-12-03 18:01:38,sfp_dnsresolve,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsbrute",6570
2025-12-03 18:01:39,sfp_dnsresolve,DEBUG,Found host: 104.21.27.150,6571
2025-12-03 18:01:39,sfp_dnsresolve,DEBUG,"Skipping host, www.zeroshield.ai, already processed.",6572
2025-12-03 18:01:39,sfp_dnsresolve,DEBUG,Found host: 172.67.142.243,6573
2025-12-03 18:01:39,sfp_spider,DEBUG,"Received event, LINKED_URL_INTERNAL, from sfp_spider",6574
2025-12-03 18:01:39,sfp_spider,DEBUG,"Ignoring LINKED_URL_INTERNAL, from self.",6575
2025-12-03 18:01:39,sfp_portscan_tcp,DEBUG,"Received event, IP_ADDRESS, from sfp_dnsresolve",6576
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Scanning 49 ports on 52.98.34.200,6577
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Spawning thread to check port: 110 on 52.98.34.200,6578
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Spawning thread to check port: 138 on 52.98.34.200,6579
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Spawning thread to check port: 139 on 52.98.34.200,6580
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Spawning thread to check port: 465 on 52.98.34.200,6581
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5902 on 52.98.34.200,6582
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Spawning thread to check port: 512 on 52.98.34.200,6583
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Spawning thread to check port: 111 on 52.98.34.200,6584
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Spawning thread to check port: 515 on 52.98.34.200,6585
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Spawning thread to check port: 8888 on 52.98.34.200,6586
2025-12-03 18:01:39,sfp_portscan_tcp,STATUS,Spawning thread to check port: 1521 on 52.98.34.200,6587
2025-12-03 18:01:39,sfp__stor_db,DEBUG,Storing an event: IP_ADDRESS,6588
2025-12-03 18:01:39,sfp__stor_db,DEBUG,Storing an event: IP_ADDRESS,6589
2025-12-03 18:01:39,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-content.s3.ap-south-1.amazonaws.com,6590
2025-12-03 18:01:39,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-data.s3.ap-south-1.amazonaws.com,6591
2025-12-03 18:01:39,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-prod.s3.ap-south-1.amazonaws.com,6592
2025-12-03 18:01:39,sflib,STATUS,Fetched https://api.hackertarget.com/zonetransfer/?q=windows.net (493 bytes in 1.758744239807129s),6593
2025-12-03 18:01:39,sfp_threatcrowd,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_hackertarget",6594
2025-12-03 18:01:39,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=webdisk.melbourneluxurytaxi.com.au (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",6595
2025-12-03 18:01:39,sflib,STATUS,Fetched https://zeroshield-content.s3.ap-south-1.amazonaws.com (328 bytes in 0.516735315322876s),6596
2025-12-03 18:01:39,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-content.s3.ap-south-1.amazonaws.com,6597
2025-12-03 18:01:39,sflib,STATUS,Fetched https://zeroshield-data.s3.ap-south-1.amazonaws.com (325 bytes in 0.5393316745758057s),6598
2025-12-03 18:01:39,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-data.s3.ap-south-1.amazonaws.com,6599
2025-12-03 18:01:39,sflib,STATUS,Fetched https://zeroshield-prod.s3.ap-south-1.amazonaws.com (305 bytes in 0.5397815704345703s),6600
2025-12-03 18:01:39,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-prod.s3.ap-south-1.amazonaws.com,6601
2025-12-03 18:01:40,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-staging.s3.ap-south-1.amazonaws.com,6602
2025-12-03 18:01:40,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-production.s3.ap-south-1.amazonaws.com,6603
2025-12-03 18:01:40,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-stage.s3.ap-south-1.amazonaws.com,6604
2025-12-03 18:01:40,sflib,ERROR,"Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=webdisk.melbourneluxurytaxi.com.au: HTTPSConnectionPool(host='www.threatcrowd.org', port=443): Max retries exceeded with url: /searchApi/v2/domain/report/?domain=webdisk.melbourneluxurytaxi.com.au (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.threatcrowd.org'. (_ssl.c:1006)"")))",6605
2025-12-03 18:01:40,sfp_threatcrowd,STATUS,No ThreatCrowd info found for webdisk.melbourneluxurytaxi.com.au,6606
2025-12-03 18:01:40,sfp_dnsbrute,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",6607
2025-12-03 18:01:40,sfp_dnscommonsrv,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",6608
2025-12-03 18:01:40,sfp_dnsresolve,DEBUG,"Received event, WEBSERVER_HTTPHEADERS, from sfp_spider",6609
2025-12-03 18:01:40,sfp_spider,DEBUG,"Received event, LINKED_URL_INTERNAL, from sfp_spider",6610
2025-12-03 18:01:40,sfp_spider,DEBUG,"Ignoring LINKED_URL_INTERNAL, from self.",6611
2025-12-03 18:01:40,sfp_hackertarget,DEBUG,"Received event, DOMAIN_NAME_PARENT, from sfp_dnsresolve",6612
2025-12-03 18:01:40,sflib,STATUS,"Fetching (GET): https://api.hackertarget.com/zonetransfer/?q=msidentity.com (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",6613
2025-12-03 18:01:40,sflib,STATUS,Fetched https://zeroshield-staging.s3.ap-south-1.amazonaws.com (340 bytes in 0.5146059989929199s),6614
2025-12-03 18:01:40,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-staging.s3.ap-south-1.amazonaws.com,6615
2025-12-03 18:01:40,sflib,STATUS,Fetched https://zeroshield-stage.s3.ap-south-1.amazonaws.com (326 bytes in 0.5389573574066162s),6616
2025-12-03 18:01:40,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-stage.s3.ap-south-1.amazonaws.com,6617
2025-12-03 18:01:40,sflib,STATUS,Fetched https://zeroshield-production.s3.ap-south-1.amazonaws.com (311 bytes in 0.5437259674072266s),6618
2025-12-03 18:01:40,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-production.s3.ap-south-1.amazonaws.com,6619
2025-12-03 18:01:41,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-app.s3.ap-south-1.amazonaws.com,6620
2025-12-03 18:01:41,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-media.s3.ap-south-1.amazonaws.com,6621
2025-12-03 18:01:41,sfp_s3bucket,STATUS,Spawning thread to check bucket: https://zeroshield-development.s3.ap-south-1.amazonaws.com,6622
2025-12-03 18:01:41,sflib,STATUS,Fetched https://zeroshield-app.s3.ap-south-1.amazonaws.com (304 bytes in 0.4897727966308594s),6623
2025-12-03 18:01:41,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshield-app.s3.ap-south-1.amazonaws.com,6624
2025-12-03 18:01:41,sflib,STATUS,Fetched https://zeroshield-media.s3.ap-south-1.amazonaws.com (306 bytes in 0.49655938148498535s),6625
